"$\alpha$";"$\beta$";"$\epsilon_e$";"$\epsilon_c$";"$d_{p}$";"$\Gamma_{p}(0)$";"$a_v$";"$\tau_c(250.0, 8, BF)$";"$\tau_c(500.0, 8, BF)$";"$\tau_c(750.0, 8, BF)$";"$\tau_c(1000.0, 8, BF)$";"$\tau_c(1250.0, 8, BF)$";"$\tau_c(1500.0, 8, BF)$";"$\tau_c(1750.0, 8, BF)$";"$\tau_c(2000.0, 8, BF)$";"$\tau_c(2250.0, 8, BF)$";"$\tau_c(2500.0, 8, BF)$";"$\tau_c(2750.0, 8, BF)$";"$\tau_c(3000.0, 8, BF)$";"$\tau_c(3250.0, 8, BF)$";"$\tau_c(3500.0, 8, BF)$";"$\tau_c(3750.0, 8, BF)$";"$\tau_c(4000.0, 8, BF)$";"$\tau_c(4250.0, 8, BF)$";"$\tau_c(4500.0, 8, BF)$";"$\tau_c(4750.0, 8, BF)$";"$\tau_c(5000.0, 8, BF)$";"$\tau_c(5250.0, 8, BF)$";"$\tau_c(5500.0, 8, BF)$";"$\tau_c(5750.0, 8, BF)$";"$\tau_c(6000.0, 8, BF)$";"$\tau_c(6250.0, 8, BF)$";"$\tau_c(6283.0, 8, BF)$";"$\tau_c(6293.0, 8, BF)$";"$\tau_c(6533.0, 8, BF)$";"$\tau_c(6716.0, 8, BF)$";"$\tau_c(6966.0, 8, BF)$";"$\tau_c(7216.0, 8, BF)$";"$\tau_c(7466.0, 8, BF)$";"$\tau_c(7716.0, 8, BF)$";"$\tau_c(7966.0, 8, BF)$";"$\tau_c(8216.0, 8, BF)$";"$\tau_c(8466.0, 8, BF)$";"$\tau_c(8716.0, 8, BF)$";"$\tau_c(8760.0, 8, BF)$";"$\tau_c(9010.0, 8, BF)$";"$\tau_c(9247.0, 8, BF)$";"$\tau_c(9257.0, 8, BF)$";"$\tau_c(9497.0, 8, BF)$";"$\tau_c(9747.0, 8, BF)$";"$\tau_c(9997.0, 8, BF)$";"$\tau_c(10247.0, 8, BF)$";"$\tau_c(10497.0, 8, BF)$";"$\tau_c(10747.0, 8, BF)$";"$\tau_c(10997.0, 8, BF)$";"$\tau_c(11247.0, 8, BF)$";"$\tau_c(11497.0, 8, BF)$";"$\tau_c(11747.0, 8, BF)$";"$\tau_c(11997.0, 8, BF)$";"$\tau_c(12247.0, 8, BF)$";"$\tau_c(12497.0, 8, BF)$";"$\tau_c(12747.0, 8, BF)$";"$\tau_c(12997.0, 8, BF)$";"$\tau_c(13247.0, 8, BF)$";"$\tau_c(13497.0, 8, BF)$";"$\tau_c(13747.0, 8, BF)$";"$\tau_c(13997.0, 8, BF)$";"$\tau_c(14247.0, 8, BF)$";"$\tau_c(14497.0, 8, BF)$";"$\tau_c(14747.0, 8, BF)$";"$\tau_c(14997.0, 8, BF)$";"$\tau_c(15247.0, 8, BF)$";"$\tau_c(15497.0, 8, BF)$";"$\tau_c(15747.0, 8, BF)$";"$\tau_c(15997.0, 8, BF)$";"$\tau_c(16247.0, 8, BF)$";"$\tau_c(16497.0, 8, BF)$";"$\tau_c(16747.0, 8, BF)$";"$\tau_c(16997.0, 8, BF)$";"$\tau_c(17247.0, 8, BF)$";"$\tau_c(17497.0, 8, BF)$";"$\tau_c(17520.0, 8, BF)$"
1.0261977545825027e+02;2.3993292523817180e-02;2.1580380554519890e-01;7.1187439136692870e-02;4.3000584671017193e-06;3.7871126849735683e-09;6.9729275753554782e-04;1.6634340000000001e+00;3.3845040000000002e+00;5.0033019999999997e+00;6.5895630000000001e+00;8.1928560000000008e+00;9.8307719999999996e+00;1.1443631999999999e+01;1.3007282999999999e+01;1.4533023000000000e+01;1.6309380999999998e+01;1.8180978000000000e+01;2.0034889000000000e+01;2.1857012999999998e+01;2.3642841000000001e+01;2.5392074999999998e+01;2.7107453000000000e+01;2.8791195999999999e+01;3.0443966000000000e+01;3.2065539000000001e+01;3.3655462000000000e+01;3.5213690999999997e+01;3.6740848999999997e+01;3.8805669999999999e+01;4.0822820000000000e+01;4.2782645000000002e+01;4.3017845999999999e+01;8.5118209999999994e+00;1.0045351999999999e+01;1.1203588000000000e+01;1.3011132000000000e+01;1.4792062000000000e+01;1.6545642999999998e+01;1.8512483000000000e+01;2.0513683000000000e+01;2.2475932000000000e+01;2.4397836999999999e+01;2.6278732000000002e+01;2.6596556000000000e+01;2.8049758000000001e+01;2.9407357000000001e+01;1.6018709999999999e+01;1.7521623999999999e+01;1.9083928000000000e+01;2.0623531000000000e+01;2.2140965999999999e+01;2.3635950999999999e+01;2.5108364999999999e+01;2.6558373000000000e+01;2.7986039000000002e+01;2.9391456999999999e+01;3.0774878999999999e+01;3.2136592000000000e+01;3.3476773999999999e+01;3.4795521000000001e+01;3.6092968999999997e+01;3.7369304000000000e+01;3.8624743000000002e+01;3.9859502999999997e+01;4.1504019999999997e+01;4.3095674000000002e+01;4.4645035000000000e+01;4.6154085000000002e+01;4.7623852999999997e+01;4.9055543000000000e+01;5.0450721000000001e+01;5.1810319000000000e+01;5.3135030000000000e+01;5.4425500000000000e+01;5.5682498000000002e+01;5.6906987000000001e+01;5.8099978999999998e+01;5.9262340999999999e+01;6.0394798999999999e+01;6.1498060000000002e+01;6.1590533999999998e+01
1.0407689244392587e+02;2.3773526010866405e-02;3.5110466961048392e-01;1.8365529627831423e-01;4.7831916683145813e-06;7.3026221879396170e-09;8.0504167116617618e-04;3.1188859999999998e+00;6.3617889999999999e+00;9.4137710000000006e+00;1.2374292000000001e+01;1.5313024000000000e+01;1.9115420000000000e+01;2.2810001000000000e+01;2.6381806999999998e+01;2.9816953999999999e+01;3.3118189999999998e+01;3.6294603000000002e+01;4.0675655999999996e+01;4.4833840000000002e+01;4.8750549999999997e+01;5.2416916999999998e+01;5.5858562999999997e+01;5.9095216999999998e+01;6.2130724999999998e+01;6.4967944000000003e+01;6.7617569000000003e+01;7.0092686000000000e+01;7.2403560999999996e+01;7.4558992000000003e+01;7.6568293999999995e+01;7.8441185000000004e+01;7.8644704000000004e+01;1.6573042999999998e+01;1.9271010000000000e+01;2.1286984000000000e+01;2.4222714000000000e+01;2.7797715000000000e+01;3.1243172999999999e+01;3.4559693000000003e+01;3.7747266000000003e+01;4.0811064999999999e+01;4.4957732999999998e+01;4.8886944000000000e+01;4.9510294999999999e+01;5.2613064000000001e+01;5.5399168000000003e+01;3.3065933000000001e+01;3.6167015999999997e+01;3.9062725999999998e+01;4.1856192999999998e+01;4.4551309000000003e+01;4.7149977000000000e+01;4.9652234000000000e+01;5.2058207000000003e+01;5.4369356000000003e+01;5.6588521000000000e+01;5.8719313999999997e+01;6.0765022999999999e+01;6.2728037999999998e+01;6.4429485999999997e+01;6.6009251000000006e+01;6.7525398999999993e+01;6.8979408000000006e+01;7.0373086999999998e+01;7.1709142000000000e+01;7.2990752000000001e+01;7.4220675000000000e+01;7.5401174999999995e+01;7.6534155999999996e+01;7.7621300000000005e+01;7.8664282999999998e+01;7.9664901000000000e+01;8.0625029999999995e+01;8.1546493999999996e+01;8.2430981000000003e+01;8.3280011999999999e+01;8.4094984999999994e+01;8.4877233000000004e+01;8.5628069999999994e+01;8.6348798000000002e+01;8.6412460999999993e+01
9.7195875260797294e+01;2.2647939919163380e-02;2.2312175886716579e-01;3.2340633946469272e-02;4.4053576904304069e-06;1.4624160846612905e-09;4.1865259974719623e-04;7.3701000000000005e-01;1.4840190000000000e+00;2.2200080000000000e+00;2.9687540000000001e+00;3.7271969999999999e+00;4.4697509999999996e+00;5.2021110000000004e+00;5.9313979999999997e+00;6.6601980000000003e+00;7.3864809999999999e+00;8.1068409999999993e+00;8.8194099999999995e+00;9.5246589999999998e+00;1.0224299999999999e+01;1.0919630000000000e+01;1.1610713000000001e+01;1.2296766000000000e+01;1.2977074000000000e+01;1.3651524000000000e+01;1.4450237000000000e+01;1.5241469000000000e+01;1.6025189000000001e+01;1.6801385000000000e+01;1.7570453000000001e+01;1.8332661999999999e+01;1.8431267999999999e+01;5.5169899999999998e+00;6.2438560000000001e+00;6.7944740000000001e+00;7.7591609999999998e+00;8.7141870000000008e+00;9.6596050000000009e+00;1.0595255000000000e+01;1.1521141000000000e+01;1.2437407000000000e+01;1.3344170000000000e+01;1.4241529000000000e+01;1.4397561000000000e+01;1.4935157000000000e+01;1.5441673000000000e+01;8.0929079999999995e+00;8.6501710000000003e+00;9.2292179999999995e+00;9.8048610000000007e+00;1.0377051000000000e+01;1.0945774000000000e+01;1.1511042000000000e+01;1.2072877000000000e+01;1.2631332000000000e+01;1.3186479000000000e+01;1.3738363000000000e+01;1.4286989999999999e+01;1.4832362000000000e+01;1.5374499000000000e+01;1.5913437000000000e+01;1.6449210999999998e+01;1.6981846999999998e+01;1.7511368000000001e+01;1.8037794000000002e+01;1.8566866999999998e+01;1.9115459000000001e+01;1.9660820000000001e+01;2.0202676000000000e+01;2.0740701000000001e+01;2.1275099000000001e+01;2.1806221000000001e+01;2.2334156000000000e+01;2.2858830000000001e+01;2.3380164000000001e+01;2.3898098000000001e+01;2.4412637000000000e+01;2.4923852000000000e+01;2.5574649999999998e+01;2.6220791999999999e+01;2.6277470000000001e+01
1.0334507867521793e+02;2.3702160545673409e-02;2.9040008140534679e-01;1.2370696633892350e-01;3.3784471371663280e-06;2.8542217046744115e-09;7.9008228367880820e-04;1.6091899999999999e+00;3.2412209999999999e+00;4.7947559999999996e+00;6.3944879999999999e+00;7.9934589999999996e+00;9.5415960000000002e+00;1.1058214000000000e+01;1.2563641000000001e+01;1.4063418000000000e+01;1.5803178000000001e+01;1.7513749000000001e+01;1.9190560000000001e+01;2.0835072000000000e+01;2.2452470999999999e+01;2.4045586000000000e+01;2.5613157000000001e+01;2.7153267000000000e+01;2.8665776000000001e+01;3.0151799000000000e+01;3.1612324999999998e+01;3.3047863999999997e+01;3.4458655999999998e+01;3.5844782000000002e+01;3.7206307000000002e+01;3.8875284000000001e+01;3.9096927999999998e+01;7.6937230000000003e+00;9.4217610000000001e+00;1.0579205999999999e+01;1.2372417000000000e+01;1.4133637000000000e+01;1.5867138000000001e+01;1.7748539999999998e+01;1.9602322999999998e+01;2.1422650999999998e+01;2.3206555000000002e+01;2.4955245000000001e+01;2.5252452999999999e+01;2.6685328999999999e+01;2.8023643000000000e+01;1.5193011000000000e+01;1.6597496000000000e+01;1.8059434000000000e+01;1.9501856000000000e+01;2.0925360000000001e+01;2.2329702999999999e+01;2.3714706000000000e+01;2.5080520000000000e+01;2.6427208000000000e+01;2.7754801000000000e+01;2.9063499000000000e+01;3.0353587000000001e+01;3.1625228000000000e+01;3.2878458000000002e+01;3.4113354999999999e+01;3.5330086999999999e+01;3.6528851000000003e+01;3.7982925999999999e+01;3.9645662000000002e+01;4.1270622000000003e+01;4.2856470999999999e+01;4.4404423999999999e+01;4.5918515999999997e+01;4.7398777000000003e+01;4.8844344999999997e+01;5.0255927999999997e+01;5.1634855999999999e+01;5.2981468000000000e+01;5.4295541000000000e+01;5.5577474000000002e+01;5.6828200000000002e+01;5.8048462999999998e+01;5.9238677000000003e+01;6.0399183999999998e+01;6.0489216999999996e+01
1.0285037701676475e+02;2.4448093704342162e-02;3.7158646635470899e-01;1.4378072309602613e-01;3.1810206841525131e-06;4.2533668918712585e-09;3.8758388968811197e-04;1.3758969999999999e+00;2.8220529999999999e+00;4.2021610000000003e+00;5.5786740000000004e+00;6.9802520000000001e+00;8.3559310000000000e+00;9.6995419999999992e+00;1.1023228000000000e+01;1.2337209000000000e+01;1.3642932000000000e+01;1.5134549000000000e+01;1.6603601999999999e+01;1.8048354000000000e+01;1.9469770000000000e+01;2.0870642000000000e+01;2.2252269999999999e+01;2.3613710999999999e+01;2.4954037000000000e+01;2.6273572999999999e+01;2.7573212999999999e+01;2.8853494000000001e+01;3.0114587000000000e+01;3.1356611000000001e+01;3.2579706000000002e+01;3.3784024000000002e+01;3.3934623000000002e+01;7.0625799999999996e+00;8.4641269999999995e+00;9.5185040000000001e+00;1.1213920000000000e+01;1.2882650999999999e+01;1.4525999000000001e+01;1.6144210999999999e+01;1.7891815999999999e+01;1.9611704000000000e+01;2.1302271000000001e+01;2.2961424000000001e+01;2.3244693000000002e+01;2.4411792999999999e+01;2.5504736999999999e+01;1.3727779000000000e+01;1.4898932000000000e+01;1.6104158000000002e+01;1.7319838000000001e+01;1.8522704000000001e+01;1.9712910999999998e+01;2.0889571000000000e+01;2.2052354999999999e+01;2.3201311000000000e+01;2.4336402000000000e+01;2.5457767000000000e+01;2.6565805999999998e+01;2.7660789999999999e+01;2.8742647999999999e+01;2.9811242000000000e+01;3.0866631999999999e+01;3.1909020999999999e+01;3.2938586000000001e+01;3.3955427000000000e+01;3.4959619000000004e+01;3.5951247000000002e+01;3.6930411999999997e+01;3.8106766999999998e+01;3.9342227000000001e+01;4.0619658000000001e+01;4.1873019999999997e+01;4.3102715000000003e+01;4.4310105999999998e+01;4.5496056000000003e+01;4.6660142999999998e+01;4.7802621000000002e+01;4.8924205999999998e+01;5.0025230999999998e+01;5.1105494999999998e+01;5.1192610000000002e+01
1.0353112453187916e+02;2.3475435952898579e-02;4.6958005792676472e-01;1.0263604187384207e-01;3.4305888564073810e-06;5.9705099884096349e-09;6.2208133823390185e-04;2.1211669999999998e+00;4.3332420000000003e+00;6.4277569999999997e+00;8.4776620000000005e+00;1.0533697000000000e+01;1.2610471000000000e+01;1.4652735000000000e+01;1.6948069000000000e+01;1.9202272000000001e+01;2.1422205999999999e+01;2.3602239999999998e+01;2.5733882999999999e+01;2.7811703000000001e+01;2.9837309999999999e+01;3.1816901000000001e+01;3.3755217999999999e+01;3.5652352000000000e+01;3.8196992000000002e+01;4.0664642999999998e+01;4.3047547000000002e+01;4.5340228000000003e+01;4.7550800000000002e+01;4.9686597999999996e+01;5.1748229000000002e+01;5.3734634000000000e+01;5.3968141000000003e+01;1.0679759000000001e+01;1.2945268000000000e+01;1.4434032999999999e+01;1.6632273000000001e+01;1.8782817999999999e+01;2.1114571999999999e+01;2.3409533000000000e+01;2.5657145000000000e+01;2.7849095999999999e+01;2.9985332000000000e+01;3.2069028000000003e+01;3.2417243999999997e+01;3.4201419000000001e+01;3.5854664000000000e+01;1.9916677000000000e+01;2.1833251000000001e+01;2.3809963000000000e+01;2.5747660000000000e+01;2.7646447999999999e+01;2.9505835999999999e+01;3.1325779000000001e+01;3.3106670000000001e+01;3.4849127000000003e+01;3.6553806999999999e+01;3.8221300999999997e+01;3.9852071000000002e+01;4.1446510000000004e+01;4.3005108000000000e+01;4.4559066999999999e+01;4.6169128999999998e+01;4.7732694000000002e+01;4.9254769000000003e+01;5.0736027000000000e+01;5.2176729999999999e+01;5.3577682000000003e+01;5.4940663000000001e+01;5.6267187999999997e+01;5.7558183000000000e+01;5.8814326999999999e+01;6.0036400999999998e+01;6.1225341000000000e+01;6.2382122000000003e+01;6.3507662000000003e+01;6.4602789999999999e+01;6.5668296999999995e+01;6.6704947000000004e+01;6.7713494999999995e+01;6.8694692000000003e+01;6.8777704999999997e+01
9.6824306944155282e+01;2.3261682313985094e-02;2.2749551716819755e-01;1.0943842936877612e-01;4.7597979530983399e-06;4.8521598678619792e-09;3.7039726183142558e-04;1.2078480000000000e+00;2.4834790000000000e+00;3.7037469999999999e+00;4.9037940000000004e+00;6.1092709999999997e+00;7.3248110000000004e+00;8.5357559999999992e+00;9.7247599999999998e+00;1.0886778000000000e+01;1.2028881000000000e+01;1.3160235999999999e+01;1.4284451000000001e+01;1.5675045000000001e+01;1.7046838000000001e+01;1.8397603000000000e+01;1.9725646000000001e+01;2.1032442000000000e+01;2.2319955000000000e+01;2.3588771999999999e+01;2.4838763000000000e+01;2.6069811999999999e+01;2.7281818999999999e+01;2.8474879999999999e+01;2.9649446999999999e+01;3.0806047000000000e+01;3.0950713000000000e+01;6.9071350000000002e+00;8.0939219999999992e+00;8.9898089999999993e+00;1.0436907000000000e+01;1.1863986000000001e+01;1.3271177000000000e+01;1.4657840000000000e+01;1.6023842999999999e+01;1.7588460999999999e+01;1.9126505000000002e+01;2.0637474999999998e+01;2.0895712000000000e+01;2.1987953000000001e+01;2.3012077000000001e+01;1.2347467999999999e+01;1.3421128000000000e+01;1.4526379000000000e+01;1.5618474000000001e+01;1.6698647999999999e+01;1.7807480999999999e+01;1.8905298999999999e+01;1.9991737000000001e+01;2.1065517000000000e+01;2.2126207999999998e+01;2.3174050999999999e+01;2.4209358000000002e+01;2.5232503999999999e+01;2.6243781999999999e+01;2.7243221999999999e+01;2.8230675999999999e+01;2.9206102000000001e+01;3.0169670000000000e+01;3.1121618999999999e+01;3.2062103999999998e+01;3.2991208000000000e+01;3.3908999000000001e+01;3.4815559000000000e+01;3.5710982999999999e+01;3.6595374999999997e+01;3.7468836000000003e+01;3.8734299000000000e+01;3.9983099000000003e+01;4.1208328000000002e+01;4.2403016000000001e+01;4.3572527000000001e+01;4.4722301999999999e+01;4.5851621000000002e+01;4.6957729000000000e+01;4.7046833999999997e+01
1.0426498418015530e+02;2.3202241160635281e-02;3.5716705857002595e-01;1.8025990577299861e-01;5.7203790730877349e-06;3.9931091490100516e-09;4.4070561667010805e-04;1.2840400000000001e+00;2.6405379999999998e+00;3.9362210000000002e+00;5.2084500000000000e+00;6.4853440000000004e+00;7.7724529999999996e+00;9.0549269999999993e+00;1.0314825000000001e+01;1.1546412999999999e+01;1.2756401000000000e+01;1.3954210000000000e+01;1.5144005999999999e+01;1.6633475000000001e+01;1.8104094000000000e+01;1.9552724999999999e+01;2.0976513000000001e+01;2.2376792999999999e+01;2.3756214000000000e+01;2.5115824000000000e+01;2.6455507000000001e+01;2.7775020000000001e+01;2.9074145999999999e+01;3.0352927000000001e+01;3.1611851000000001e+01;3.2851553000000003e+01;3.3006732999999997e+01;7.0797730000000003e+00;8.3313079999999999e+00;9.2758369999999992e+00;1.0827650000000000e+01;1.2358005000000000e+01;1.3867502999999999e+01;1.5355337000000000e+01;1.6820996999999998e+01;1.8521149999999999e+01;2.0193237000000000e+01;2.1836012000000000e+01;2.2116920000000000e+01;2.3280034000000001e+01;2.4371513000000000e+01;1.3061382999999999e+01;1.4188108000000000e+01;1.5348122999999999e+01;1.6494924000000001e+01;1.7660913999999998e+01;1.8815002000000000e+01;1.9957180999999999e+01;2.1086859000000000e+01;2.2203854000000000e+01;2.3308036999999999e+01;2.4399381999999999e+01;2.5478290999999999e+01;2.6545224000000001e+01;2.7600285000000000e+01;2.8643322999999999e+01;2.9674271999999998e+01;3.0693266000000001e+01;3.1700513999999998e+01;3.2696182999999998e+01;3.3680391999999998e+01;3.4653258999999998e+01;3.5614891000000000e+01;3.6565376000000001e+01;3.7504804999999998e+01;3.8934551999999996e+01;4.0348635000000002e+01;4.1737223000000000e+01;4.3089733000000003e+01;4.4412157999999998e+01;4.5712291999999998e+01;4.6990034000000001e+01;4.8241905000000003e+01;4.9467179000000002e+01;5.0667672000000003e+01;5.0763948999999997e+01
1.0283662647081979e+02;2.3159350798024846e-02;2.6553806811319047e-01;1.9408359467055147e-01;5.8496420394412749e-06;4.7138917761577434e-09;8.7620027253801141e-04;2.0714440000000001e+00;4.2284579999999998e+00;6.2590149999999998e+00;8.2371370000000006e+00;1.0218048000000000e+01;1.2212279000000001e+01;1.4191005000000001e+01;1.6119982000000000e+01;1.8573450000000001e+01;2.0965537999999999e+01;2.3294418000000000e+01;2.5562166999999999e+01;2.7775473999999999e+01;2.9938414999999999e+01;3.2049906999999997e+01;3.4108040000000003e+01;3.6113066000000003e+01;3.8066481000000003e+01;4.0867798999999998e+01;4.3582915000000000e+01;4.6193835000000000e+01;4.8685183000000002e+01;5.1070785999999998e+01;5.3364905000000000e+01;5.5568378000000003e+01;5.5823298999999999e+01;1.0464826000000000e+01;1.2331384000000000e+01;1.3733998000000000e+01;1.5883179000000000e+01;1.7995421000000000e+01;2.0496905000000002e+01;2.2941365000000001e+01;2.5327500000000001e+01;2.7651054999999999e+01;2.9912756000000002e+01;3.2116233999999999e+01;3.2484276999999999e+01;3.4267456000000003e+01;3.5925767000000000e+01;1.9976362000000002e+01;2.1910696000000002e+01;2.3919964000000000e+01;2.5892455999999999e+01;2.7827031999999999e+01;2.9723057000000001e+01;3.1581177000000000e+01;3.3401840000000000e+01;3.5185222000000003e+01;3.6931873000000003e+01;3.8642459000000002e+01;4.1165332999999997e+01;4.3622284000000001e+01;4.5995474999999999e+01;4.8269409000000003e+01;5.0457512999999999e+01;5.2572817000000001e+01;5.4615085999999998e+01;5.6580658000000000e+01;5.8471077000000001e+01;6.0290545999999999e+01;6.2041297999999998e+01;6.3724260000000001e+01;6.5341291999999996e+01;6.6895149000000004e+01;6.8388171999999997e+01;6.9821999000000005e+01;7.1198276000000007e+01;7.2519043999999994e+01;7.3786462000000000e+01;7.5002493999999999e+01;7.6168930000000003e+01;7.7287538999999995e+01;7.8360113999999996e+01;7.8437433999999996e+01
9.9395493884202807e+01;2.3082235626838137e-02;3.7056535050476613e-01;2.7350700022407126e-01;6.0534868184037043e-06;4.3129104120976280e-09;3.4603806963393795e-04;1.2275229999999999e+00;2.5338870000000000e+00;3.7886799999999998e+00;5.0207699999999997e+00;6.2523289999999996e+00;7.4880399999999998e+00;8.7168229999999998e+00;9.9250539999999994e+00;1.1108177000000000e+01;1.2271086000000000e+01;1.3420959000000000e+01;1.4561178000000000e+01;1.5956523000000001e+01;1.7333743999999999e+01;1.8690356999999999e+01;2.0023879000000001e+01;2.1335182000000000e+01;2.2626600000000000e+01;2.3899249000000001e+01;2.5153131999999999e+01;2.6388031999999999e+01;2.7603773000000000e+01;2.8800421000000000e+01;2.9978429999999999e+01;3.1138377999999999e+01;3.1284583000000001e+01;7.0749029999999999e+00;8.2801460000000002e+00;9.1891479999999994e+00;1.0709026000000000e+01;1.2206236000000001e+01;1.3681531000000000e+01;1.5134335999999999e+01;1.6564209000000002e+01;1.8189950000000000e+01;1.9788022000000002e+01;2.1357337000000001e+01;2.1626313000000000e+01;2.2692094000000001e+01;2.3692143000000002e+01;1.2715291000000001e+01;1.3758464999999999e+01;1.4832549999999999e+01;1.5894443000000001e+01;1.6944773999999999e+01;1.8015661999999999e+01;1.9075368000000001e+01;2.0124127999999999e+01;2.1161090999999999e+01;2.2186178000000002e+01;2.3199636000000002e+01;2.4201574000000001e+01;2.5192215999999998e+01;2.6171842000000002e+01;2.7140568999999999e+01;2.8098351999999998e+01;2.9045182000000000e+01;2.9981193999999999e+01;3.0906580999999999e+01;3.1821505999999999e+01;3.2726100000000002e+01;3.3620458999999997e+01;3.4504652999999998e+01;3.5378754000000001e+01;3.6242837999999999e+01;3.7096981999999997e+01;3.7941257000000000e+01;3.8775723999999997e+01;4.0015757999999998e+01;4.1243903000000003e+01;4.2451560999999998e+01;4.3628059000000000e+01;4.4777638000000003e+01;4.5907952000000002e+01;4.6000439000000000e+01
1.0472288747702339e+02;2.3376816987122725e-02;3.6192734189238607e-01;1.2917221773907694e-01;4.2891932946158565e-06;3.6922637442924147e-09;7.7112185687264233e-04;1.8562959999999999e+00;3.7698090000000000e+00;5.5636840000000003e+00;7.3192250000000003e+00;9.0939549999999993e+00;1.0907959999999999e+01;1.2689239000000001e+01;1.4412694000000000e+01;1.6563368000000001e+01;1.8665206999999999e+01;2.0723125000000000e+01;2.2741253000000000e+01;2.4722123000000000e+01;2.6664535999999998e+01;2.8565992999999999e+01;3.0426234999999998e+01;3.2247123000000002e+01;3.4030298000000002e+01;3.5776336999999998e+01;3.8127336999999997e+01;4.0419083999999998e+01;4.2641305000000003e+01;4.4786754999999999e+01;4.6864578999999999e+01;4.8881878000000000e+01;4.9121285000000000e+01;9.4502120000000005e+00;1.1141939000000001e+01;1.2418188000000001e+01;1.4394314000000000e+01;1.6338902000000001e+01;1.8411981999999998e+01;2.0546147000000001e+01;2.2678412000000002e+01;2.4766224999999999e+01;2.6807462000000001e+01;2.8802472000000002e+01;2.9138197000000002e+01;3.0704504000000000e+01;3.2166285999999999e+01;1.7636087000000000e+01;1.9322154999999999e+01;2.1078154999999999e+01;2.2807427000000001e+01;2.4509060000000002e+01;2.6182229000000000e+01;2.7827127999999998e+01;2.9444219000000000e+01;3.1033761999999999e+01;3.2596086999999997e+01;3.4131583999999997e+01;3.5640470999999998e+01;3.7122815000000003e+01;3.8578777000000002e+01;4.0670250000000003e+01;4.2705860999999999e+01;4.4682138000000002e+01;4.6594420000000000e+01;4.8447882999999997e+01;5.0248545000000000e+01;5.1997278000000001e+01;5.3692864999999998e+01;5.5335999000000001e+01;5.6928845000000003e+01;5.8473165999999999e+01;5.9970039000000000e+01;6.1420544999999997e+01;6.2826044000000003e+01;6.4187886000000006e+01;6.5507193000000001e+01;6.6785042000000004e+01;6.8022630000000007e+01;6.9221193999999997e+01;7.0381879999999995e+01;7.0471943999999993e+01
9.9419158034462029e+01;2.4017373644241776e-02;4.1648157202390473e-01;4.4747740627947730e-02;4.1578535465253183e-06;4.1658627848652310e-09;6.7857420497045796e-04;1.6452640000000001e+00;3.3507389999999999e+00;4.9574879999999997e+00;6.5320039999999997e+00;8.1214639999999996e+00;9.7402890000000006e+00;1.1338207000000001e+01;1.2888056000000001e+01;1.4398752000000000e+01;1.6139351999999999e+01;1.7965336000000001e+01;1.9786949000000000e+01;2.1576972000000001e+01;2.3330838000000000e+01;2.5047854999999998e+01;2.6730770000000000e+01;2.8381959999999999e+01;3.0002167000000000e+01;3.1591187000000001e+01;3.3148575999999998e+01;3.4674264999999998e+01;3.6168861000000000e+01;3.7633290000000002e+01;3.9550640999999999e+01;4.1414428999999998e+01;4.1641984000000001e+01;8.3610500000000005e+00;9.8812750000000005e+00;1.1030220000000000e+01;1.2810091000000000e+01;1.4563473999999999e+01;1.6289352999999998e+01;1.8143386000000000e+01;2.0036795000000001e+01;2.1960508000000001e+01;2.3846185999999999e+01;2.5691974999999999e+01;2.6003556000000000e+01;2.7408556000000001e+01;2.8719328000000001e+01;1.5657387999999999e+01;1.7121600000000001e+01;1.8636740000000000e+01;2.0128143999999999e+01;2.1596318000000000e+01;2.3041453000000001e+01;2.4463638000000000e+01;2.5862857000000002e+01;2.7239179000000000e+01;2.8592822000000002e+01;2.9924064999999999e+01;3.1233142999999998e+01;3.2520277000000000e+01;3.3785643000000000e+01;3.5029398999999998e+01;3.6251762999999997e+01;3.7453006999999999e+01;3.8633372999999999e+01;3.9793129999999998e+01;4.0932538999999998e+01;4.2051858000000003e+01;4.3316372000000001e+01;4.4533414000000000e+01;4.5722884000000001e+01;4.6885961000000002e+01;4.8024177000000002e+01;4.9137785000000001e+01;5.0226872000000000e+01;5.1291952999999999e+01;5.2333821000000000e+01;5.3353090999999999e+01;5.4350152999999999e+01;5.5325418999999997e+01;5.6279407999999997e+01;5.6364466000000000e+01
