"$\alpha$";"$\beta$";"$\epsilon_e$";"$\epsilon_c$";"$d_{p}$";"$\Gamma_{p}(0)$";"$a_v$";"$\tau_c(0, 8, BC)$";"$\tau_c(250, 8, BC)$";"$\tau_c(500, 8, BC)$";"$\tau_c(750, 8, BC)$";"$\tau_c(1000, 8, BC)$";"$\tau_c(1250, 8, BC)$";"$\tau_c(1500, 8, BC)$";"$\tau_c(1750, 8, BC)$";"$\tau_c(2000, 8, BC)$";"$\tau_c(2250, 8, BC)$";"$\tau_c(2500, 8, BC)$";"$\tau_c(2750, 8, BC)$";"$\tau_c(3000, 8, BC)$";"$\tau_c(3250, 8, BC)$";"$\tau_c(3500, 8, BC)$";"$\tau_c(3750, 8, BC)$";"$\tau_c(4000, 8, BC)$";"$\tau_c(4250, 8, BC)$";"$\tau_c(4500, 8, BC)$";"$\tau_c(4750, 8, BC)$";"$\tau_c(5000, 8, BC)$";"$\tau_c(5250, 8, BC)$";"$\tau_c(5500, 8, BC)$";"$\tau_c(5750, 8, BC)$";"$\tau_c(6000, 8, BC)$";"$\tau_c(6250, 8, BC)$";"$\tau_c(6500, 8, BC)$";"$\tau_c(6750, 8, BC)$";"$\tau_c(7000, 8, BC)$";"$\tau_c(7250, 8, BC)$";"$\tau_c(7500, 8, BC)$";"$\tau_c(7750, 8, BC)$";"$\tau_c(8000, 8, BC)$";"$\tau_c(8250, 8, BC)$";"$\tau_c(8500, 8, BC)$";"$\tau_c(8750, 8, BC)$";"$\tau_c(9000, 8, BC)$";"$\tau_c(9250, 8, BC)$";"$\tau_c(9500, 8, BC)$";"$\tau_c(9750, 8, BC)$";"$\tau_c(10000, 8, BC)$";"$\tau_c(10250, 8, BC)$";"$\tau_c(10500, 8, BC)$";"$\tau_c(10750, 8, BC)$";"$\tau_c(11000, 8, BC)$";"$\tau_c(11250, 8, BC)$";"$\tau_c(11500, 8, BC)$";"$\tau_c(11750, 8, BC)$";"$\tau_c(12000, 8, BC)$";"$\tau_c(12250, 8, BC)$";"$\tau_c(12500, 8, BC)$";"$\tau_c(12750, 8, BC)$";"$\tau_c(13000, 8, BC)$";"$\tau_c(13250, 8, BC)$";"$\tau_c(13500, 8, BC)$";"$\tau_c(13750, 8, BC)$";"$\tau_c(14000, 8, BC)$";"$\tau_c(14250, 8, BC)$";"$\tau_c(14500, 8, BC)$";"$\tau_c(14750, 8, BC)$";"$\tau_c(15000, 8, BC)$";"$\tau_c(15250, 8, BC)$";"$\tau_c(15500, 8, BC)$";"$\tau_c(15750, 8, BC)$";"$\tau_c(16000, 8, BC)$";"$\tau_c(16250, 8, BC)$";"$\tau_c(16500, 8, BC)$";"$\tau_c(16750, 8, BC)$";"$\tau_c(17000, 8, BC)$";"$\tau_c(17250, 8, BC)$";"$\tau_c(17500, 8, BC)$";"$\tau_c(17750, 8, BC)$";"$\tau_c(18000, 8, BC)$";"$\tau_c(18250, 8, BC)$";"$\tau_c(18500, 8, BC)$"
1.0508514684160519e+02;2.2918935466592686e-02;3.4828091146071405e-01;1.0251055305021425e-01;5.0485085000992756e-06;5.4990479706562282e-09;1.1479629323009161e-03;5.9360510000000000e+00;1.2575891000000000e+01;1.9001021000000001e+01;2.4915011000000000e+01;3.0415676000000001e+01;3.4563707999999998e+01;3.8603400999999998e+01;4.2392688999999997e+01;4.5963070000000002e+01;4.9327958000000002e+01;5.2499428000000002e+01;5.5487841000000003e+01;5.8303682000000002e+01;6.0957202000000002e+01;6.2161636999999999e+01;6.3266359999999999e+01;6.4337684999999993e+01;6.5378840999999994e+01;6.6392561999999998e+01;6.7378392000000005e+01;6.8336209999999994e+01;6.9267083000000000e+01;7.0172505000000001e+01;7.1053310999999994e+01;7.1909881999999996e+01;7.2021163999999999e+01;1.5712804999999999e+01;2.1600118999999999e+01;2.5954875000000001e+01;3.2155383000000000e+01;3.7703586999999999e+01;4.2852184000000001e+01;4.7616430999999999e+01;5.2027234999999997e+01;5.6112729000000002e+01;5.9889854999999997e+01;6.3377380000000002e+01;6.3928246000000001e+01;6.5533158000000000e+01;6.6992215000000002e+01;4.2123874000000001e+01;4.3998885000000001e+01;4.5828473000000002e+01;4.7579977999999997e+01;4.9278751000000000e+01;5.0927619999999997e+01;5.2527605000000001e+01;5.4079656999999997e+01;5.5585383000000000e+01;5.7046446000000003e+01;5.8464148000000002e+01;5.9839644000000000e+01;6.1174210000000002e+01;6.2014284000000004e+01;6.2798119000000000e+01;6.3565610000000000e+01;6.4318504000000004e+01;6.5058460999999994e+01;6.5784908999999999e+01;6.6497395999999995e+01;6.7196278000000007e+01;6.7882311999999999e+01;6.8555839000000006e+01;6.9216843999999995e+01;6.9865437000000000e+01;7.0501956000000007e+01;7.1126737000000006e+01;7.1739981000000000e+01;7.2341840000000005e+01;7.2932526999999993e+01;7.3512289999999993e+01;7.4081350000000000e+01;7.4639893999999998e+01;7.5188109999999995e+01;7.5238033999999999e+01
9.6690194952058775e+01;2.3373357928750629e-02;3.4312285077944538e-01;1.7524824582643928e-01;2.5836648113649567e-06;3.1451522523376198e-09;8.2086938226513090e-04;3.3882050000000001e+00;7.3874290000000000e+00;1.1054864000000000e+01;1.4590729000000000e+01;1.7975998000000001e+01;2.1253923000000000e+01;2.4412766999999999e+01;2.7433402000000001e+01;3.0324798999999999e+01;3.2533344999999997e+01;3.4706097000000000e+01;3.6814684000000000e+01;3.8856560000000002e+01;4.0845083000000002e+01;4.2781866999999998e+01;4.4660629999999998e+01;4.6481318000000002e+01;4.8248268000000003e+01;4.9962873000000002e+01;5.1624035999999997e+01;5.3232180000000000e+01;5.4789296999999998e+01;5.6296838999999999e+01;5.7755453000000003e+01;5.9166010000000000e+01;5.9331665999999998e+01;1.4609498000000000e+01;1.7821831000000000e+01;2.0174064000000001e+01;2.3751283999999998e+01;2.7179029000000000e+01;3.0446505999999999e+01;3.3067484000000000e+01;3.5615898999999999e+01;3.8073414000000000e+01;4.0433629000000003e+01;4.2708720000000000e+01;4.3083638000000001e+01;4.4832335999999998e+01;4.6441049000000000e+01;2.7209302000000001e+01;2.9405472000000000e+01;3.1623756000000000e+01;3.3677275999999999e+01;3.5684845000000003e+01;3.7636024999999997e+01;3.9528570999999999e+01;4.1369041000000003e+01;4.3160291000000001e+01;4.4900416000000000e+01;4.6589194999999997e+01;4.8228900000000003e+01;4.9821159000000002e+01;5.1366314000000003e+01;5.2865012000000000e+01;5.4318592000000002e+01;5.5728284000000002e+01;5.7094937000000002e+01;5.8419438000000000e+01;5.9702877999999998e+01;6.0946344000000003e+01;6.1775041999999999e+01;6.2604782000000000e+01;6.3485120000000002e+01;6.4346885000000000e+01;6.5187855999999996e+01;6.6008757000000003e+01;6.6810131999999996e+01;6.7591471999999996e+01;6.8352829000000000e+01;6.9094787999999994e+01;6.9817841999999999e+01;7.0522295999999997e+01;7.1208432000000002e+01;7.1263225000000006e+01
1.0500577945562885e+02;2.3198984775710595e-02;2.7084552070523926e-01;7.4522233432029211e-02;5.2122269354296090e-06;6.6252331544581293e-09;3.0794318590437276e-04;2.8191929999999998e+00;5.9646460000000001e+00;9.0657390000000007e+00;1.2043847000000000e+01;1.4920152000000000e+01;1.7729738000000001e+01;2.0462554999999998e+01;2.3105639000000000e+01;2.5668538000000002e+01;2.8161572000000000e+01;3.0582484000000001e+01;3.2718696000000001e+01;3.4813386999999999e+01;3.6853717000000003e+01;3.8843586999999999e+01;4.0793928000000001e+01;4.2701115000000001e+01;4.4560121000000002e+01;4.6371895000000002e+01;4.8139336000000000e+01;4.9862597000000001e+01;5.1540851000000004e+01;5.3174629000000003e+01;5.4765104000000001e+01;5.6312874000000001e+01;5.6496119000000000e+01;1.3649231000000000e+01;1.6323713999999999e+01;1.8308167999999998e+01;2.1427242000000000e+01;2.4444994999999999e+01;2.7351949999999999e+01;3.0154416000000001e+01;3.2655265999999997e+01;3.5088762000000003e+01;3.7444437000000001e+01;3.9727099000000003e+01;4.0106366000000001e+01;4.1863059000000000e+01;4.3489587000000000e+01;2.4818988999999998e+01;2.6941927000000000e+01;2.9088761000000002e+01;3.1184010000000001e+01;3.3102027000000000e+01;3.4988782999999998e+01;3.6830489999999998e+01;3.8628888000000003e+01;4.0390973000000002e+01;4.2116658000000001e+01;4.3802805999999997e+01;4.5449772000000003e+01;4.7059601999999998e+01;4.8632810999999997e+01;5.0169018999999999e+01;5.1668629000000003e+01;5.3132584000000001e+01;5.4561473999999997e+01;5.5955601999999999e+01;5.7315443999999999e+01;5.8641665000000003e+01;5.9934880000000000e+01;6.1195619000000001e+01;6.1829479999999997e+01;6.2424126999999999e+01;6.3008484000000003e+01;6.3583823000000002e+01;6.4151369000000003e+01;6.4710592000000005e+01;6.5261066999999997e+01;6.5803021000000001e+01;6.6336980999999994e+01;6.6863139000000004e+01;6.7381412999999995e+01;6.7428606000000002e+01
1.0604422182671217e+02;2.2834316313899820e-02;3.8582577983795163e-01;1.3583723170718565e-01;6.5540157546712292e-06;4.4385186905867406e-09;5.8190283224754630e-04;2.6620560000000002e+00;5.6152100000000003e+00;8.5376180000000002e+00;1.1370813000000000e+01;1.4115335000000000e+01;1.6792121999999999e+01;1.9399823999999999e+01;2.1932314000000002e+01;2.4394237000000000e+01;2.6791784000000000e+01;2.9124683000000001e+01;3.1390736000000000e+01;3.3534365999999999e+01;3.5645622000000003e+01;3.7704529999999998e+01;3.9709066999999997e+01;4.1675339999999998e+01;4.3601714000000001e+01;4.5480463000000000e+01;4.7310513000000000e+01;4.9095264000000000e+01;5.0835701999999998e+01;5.2530746000000001e+01;5.4180349000000000e+01;5.5785570999999997e+01;5.5976083000000003e+01;1.3524748000000001e+01;1.6113347000000001e+01;1.8031327999999998e+01;2.1095006000000001e+01;2.4065480000000001e+01;2.6930831000000001e+01;2.9693715999999998e+01;3.2363323000000001e+01;3.4817031999999998e+01;3.7213374000000002e+01;3.9534529999999997e+01;3.9918765000000000e+01;4.1736322000000001e+01;4.3426884999999999e+01;2.4735332000000000e+01;2.6890968000000001e+01;2.9071656999999998e+01;3.1198999000000001e+01;3.3143743000000001e+01;3.5055052000000003e+01;3.6920737000000003e+01;3.8745353000000001e+01;4.0534663000000002e+01;4.2286608000000001e+01;4.3998618000000000e+01;4.5671836999999996e+01;4.7307924999999997e+01;4.8906903999999997e+01;5.0468496000000002e+01;5.1993265000000001e+01;5.3482028999999997e+01;5.4935250000000003e+01;5.6353247000000003e+01;5.7736525999999998e+01;5.9085703000000002e+01;6.0401344999999999e+01;6.1372689999999999e+01;6.2295848999999997e+01;6.3196677000000001e+01;6.4076622999999998e+01;6.4938652000000005e+01;6.5782549000000003e+01;6.6607510000000005e+01;6.7413793999999996e+01;6.8202466999999999e+01;6.8974160999999995e+01;6.9728980000000007e+01;7.0467110000000005e+01;7.0533230000000003e+01
1.0293674021106514e+02;2.2790094965790254e-02;3.6927655309295770e-01;1.0411057501163229e-01;1.7683459455173675e-06;2.8534827586780176e-09;8.6922018385374752e-04;2.8970370000000001e+00;5.9245989999999997e+00;8.5564149999999994e+00;1.1126232999999999e+01;1.3634402000000000e+01;1.6069188000000000e+01;1.8434999000000001e+01;2.0740988000000002e+01;2.2988028000000000e+01;2.5174008000000001e+01;2.7300077000000002e+01;2.9368769000000000e+01;3.1381257999999999e+01;3.2863725000000002e+01;3.4334746000000003e+01;3.5780079000000001e+01;3.7196835999999998e+01;3.8591602999999999e+01;3.9965817000000001e+01;4.1315880999999997e+01;4.2640804000000003e+01;4.3942329000000001e+01;4.5221094000000001e+01;4.6476267000000000e+01;4.7707614000000000e+01;4.7858531999999997e+01;1.2820823000000001e+01;1.5105643000000001e+01;1.6798286999999998e+01;1.9543018000000000e+01;2.2208448000000001e+01;2.4786083000000001e+01;2.7276199999999999e+01;2.9686961000000000e+01;3.2022154000000000e+01;3.3808566999999996e+01;3.5566285000000001e+01;3.5863005000000001e+01;3.7086236000000000e+01;3.8231231999999999e+01;2.1494769000000002e+01;2.3095058000000002e+01;2.4721026999999999e+01;2.6317460000000001e+01;2.7888128999999999e+01;2.9427424999999999e+01;3.0934108999999999e+01;3.2257821000000000e+01;3.3569899999999997e+01;3.4860405999999998e+01;3.6126162999999998e+01;3.7372441000000002e+01;3.8601441000000001e+01;3.9810630000000003e+01;4.0998908000000000e+01;4.2167710999999997e+01;4.3317964000000003e+01;4.4449221000000001e+01;4.5561245000000000e+01;4.6654539000000000e+01;4.7729546999999997e+01;4.8786310000000000e+01;4.9824885000000002e+01;5.0845554000000000e+01;5.1848613999999998e+01;5.2834251000000002e+01;5.3802632000000003e+01;5.4753985000000000e+01;5.5688554000000003e+01;5.6606555000000000e+01;5.7508197000000003e+01;5.8393704000000000e+01;5.9263306000000000e+01;6.0117224000000000e+01;6.0185445999999999e+01
1.0449714031511319e+02;2.3607414282623435e-02;3.7144177084366026e-01;8.6477175108591764e-02;1.9242073312657635e-06;6.4151610825920617e-09;1.0760149394105150e-04;1.8815510000000000e+00;3.9492449999999999e+00;5.9321799999999998e+00;7.8452169999999999e+00;9.7197519999999997e+00;1.1557114000000000e+01;1.3356458999999999e+01;1.5119044000000001e+01;1.6846404000000000e+01;1.8539176000000001e+01;2.0197596999999998e+01;2.1822279999999999e+01;2.3414034000000001e+01;2.4973535999999999e+01;2.6501401999999999e+01;2.7998301999999999e+01;2.9464887000000001e+01;3.0901733000000000e+01;3.1903323000000000e+01;3.2899116999999997e+01;3.3883020000000002e+01;3.4853490999999998e+01;3.5813437999999998e+01;3.6763669000000000e+01;3.7702561000000003e+01;3.7822501000000003e+01;1.1893950999999999e+01;1.3514530000000001e+01;1.4725560000000000e+01;1.6859169000000001e+01;1.8942931000000002e+01;2.0973768000000000e+01;2.2951843000000000e+01;2.4880794999999999e+01;2.6762608000000000e+01;2.8597431000000000e+01;3.0386125000000000e+01;3.0693204000000001e+01;3.1686416999999999e+01;3.2614879000000002e+01;1.7993991000000001e+01;1.9028447000000000e+01;2.0080957999999999e+01;2.1121506000000000e+01;2.2149722000000001e+01;2.3166402999999999e+01;2.4171811000000002e+01;2.5165648000000001e+01;2.6147860999999999e+01;2.7118708999999999e+01;2.8078344000000001e+01;2.9026755999999999e+01;2.9963995000000001e+01;3.0890204000000001e+01;3.1805496999999999e+01;3.2709940000000003e+01;3.3603611000000001e+01;3.4486618000000000e+01;3.5359068999999998e+01;3.6221057000000002e+01;3.7072674999999997e+01;3.7914023999999998e+01;3.8745207999999998e+01;3.9566324000000002e+01;4.0377471000000000e+01;4.1178752000000003e+01;4.1970267999999997e+01;4.2752119999999998e+01;4.3524406999999997e+01;4.4287230000000001e+01;4.5040689999999998e+01;4.5538518000000003e+01;4.6039755000000000e+01;4.6536864999999999e+01;4.6579318000000001e+01
1.0765059428668779e+02;2.2848721165911766e-02;2.3997146995629043e-01;1.5756781219715701e-01;5.7551161135181483e-06;6.4246561025830204e-09;6.1568143918319836e-04;4.1010309999999999e+00;8.6514199999999999e+00;1.3109635000000001e+01;1.7348756999999999e+01;2.1394131000000002e+01;2.5298698999999999e+01;2.9051621999999998e+01;3.2636417000000002e+01;3.5999549999999999e+01;3.9264307000000002e+01;4.2404612000000000e+01;4.5423656000000001e+01;4.8342486000000001e+01;5.1156292000000001e+01;5.3856765000000003e+01;5.6446407000000001e+01;5.8931913999999999e+01;6.1315351999999997e+01;6.3045389000000000e+01;6.4690336000000002e+01;6.6270009000000002e+01;6.7785522999999998e+01;6.9243853000000001e+01;7.0647287000000006e+01;7.1995878000000005e+01;7.2164540000000002e+01;1.5506434000000000e+01;1.9595548999999998e+01;2.2565397000000001e+01;2.7031668000000000e+01;3.1318009000000000e+01;3.5229086000000002e+01;3.8978591999999999e+01;4.2548709000000002e+01;4.5942807999999999e+01;4.9185012999999998e+01;5.2278911000000001e+01;5.2774869000000002e+01;5.5309798000000001e+01;5.7617274000000002e+01;3.4514465999999999e+01;3.7473678999999997e+01;4.0374054000000001e+01;4.3193058999999998e+01;4.5917088000000000e+01;4.8550182000000000e+01;5.1098550000000003e+01;5.3561115999999998e+01;5.5935568000000004e+01;5.8223354999999998e+01;6.0426681000000002e+01;6.1685054999999998e+01;6.2855913999999999e+01;6.3992516999999999e+01;6.5098401999999993e+01;6.6176207000000005e+01;6.7225172000000001e+01;6.8245203000000004e+01;6.9237528999999995e+01;7.0203626999999997e+01;7.1144184999999993e+01;7.2059549000000004e+01;7.2950372000000002e+01;7.3817532999999997e+01;7.4661784999999995e+01;7.5483695999999995e+01;7.6283835999999994e+01;7.7062836000000004e+01;7.7821325999999999e+01;7.8559878999999995e+01;7.9279031000000003e+01;7.9979326000000000e+01;8.0661304000000001e+01;8.1325480999999996e+01;8.1385572999999994e+01
1.0447004095102007e+02;2.3906931735934080e-02;2.9630394869467569e-01;5.9135733476679664e-02;5.0142526239303083e-06;2.5783845542198389e-09;4.1487697483156053e-04;2.1871749999999999e+00;4.6872040000000004e+00;7.1791099999999997e+00;9.5591419999999996e+00;1.1858317000000000e+01;1.4125738999999999e+01;1.6332094000000001e+01;1.8475974999999998e+01;2.0574484999999999e+01;2.2627824000000000e+01;2.4628015999999999e+01;2.6575126000000001e+01;2.8474318000000000e+01;3.0327832000000001e+01;3.1843036999999999e+01;3.3335886000000002e+01;3.4800648000000002e+01;3.6239421999999998e+01;3.7657017000000003e+01;3.9051386000000001e+01;4.0420245000000001e+01;4.1764291999999998e+01;4.3084938000000001e+01;4.4382086000000001e+01;4.5655194000000002e+01;4.5811951999999998e+01;1.2569005000000001e+01;1.4621442000000000e+01;1.6153272999999999e+01;1.8700115000000000e+01;2.1176632999999999e+01;2.3578047000000002e+01;2.5908252999999998e+01;2.8172142000000001e+01;3.0371033000000001e+01;3.2220531000000001e+01;3.4031379000000001e+01;3.4337544999999999e+01;3.5602294999999998e+01;3.6785164999999999e+01;2.0538357999999999e+01;2.2095666999999999e+01;2.3683630000000001e+01;2.5245325000000001e+01;2.6778708999999999e+01;2.8279720999999999e+01;2.9751014999999999e+01;3.1195682000000001e+01;3.2450733000000000e+01;3.3697933999999997e+01;3.4926479000000000e+01;3.6135573999999998e+01;3.7330154000000000e+01;3.8510646999999999e+01;3.9674362000000002e+01;4.0820833999999998e+01;4.1951303000000003e+01;4.3066065000000002e+01;4.4164498000000002e+01;4.5246456000000002e+01;4.6312327000000003e+01;4.7362304000000002e+01;4.8396299999999997e+01;4.9414321999999999e+01;5.0416550000000001e+01;5.1403146000000000e+01;5.2374200999999999e+01;5.3329813000000001e+01;5.4270130999999999e+01;5.5195307000000000e+01;5.6105479000000003e+01;5.7000788000000000e+01;5.7881391999999998e+01;5.8747453000000000e+01;5.8817092000000002e+01
9.3032163065498125e+01;2.3260691560467686e-02;3.4590781650811536e-01;5.1302787972484054e-02;5.6868458619321713e-06;2.8678749171562026e-09;7.6774445355915779e-04;2.3263039999999999e+00;4.9866890000000001e+00;7.6397779999999997e+00;1.0167211999999999e+01;1.2596481000000001e+01;1.4978459000000001e+01;1.7299523000000001e+01;1.9540628999999999e+01;2.1713895999999998e+01;2.3833051000000001e+01;2.5894492000000000e+01;2.7892022999999998e+01;2.9827880000000000e+01;3.1707039999999999e+01;3.3392411000000003e+01;3.5047082000000003e+01;3.6660702000000001e+01;3.8235214999999997e+01;3.9779440000000001e+01;4.1290705000000003e+01;4.2764845000000001e+01;4.4202464999999997e+01;4.5605977000000003e+01;4.6975634999999997e+01;4.8310707999999998e+01;4.8470990000000000e+01;1.3342646999999999e+01;1.5549579000000000e+01;1.7186889999999998e+01;1.9778243000000000e+01;2.2288907999999999e+01;2.4709810999999998e+01;2.7045577000000002e+01;2.9303806999999999e+01;3.1486764000000001e+01;3.3446586000000003e+01;3.5357246000000004e+01;3.5675730999999999e+01;3.7170451999999997e+01;3.8560962000000004e+01;2.2026979999999998e+01;2.3852782000000001e+01;2.5702741000000000e+01;2.7509816000000001e+01;2.9267906000000000e+01;3.0973894000000001e+01;3.2497039000000001e+01;3.4004553999999999e+01;3.5479315999999997e+01;3.6919631000000003e+01;3.8333250999999997e+01;3.9721251000000002e+01;4.1079870000000000e+01;4.2408453999999999e+01;4.3708967000000001e+01;4.4982118000000000e+01;4.6227277999999998e+01;4.7444344999999998e+01;4.8633918999999999e+01;4.9796439999999997e+01;5.0931970000000000e+01;5.2040672999999998e+01;5.3122928000000002e+01;5.4179150999999997e+01;5.5209651999999998e+01;5.6214784000000002e+01;5.7194988000000002e+01;5.8150680999999999e+01;5.9082287000000001e+01;5.9990226000000000e+01;6.0874997999999998e+01;6.1301836999999999e+01;6.1696334000000000e+01;6.2084530000000001e+01;6.2119925000000002e+01
1.0280454638424884e+02;2.3712734482317539e-02;4.2383295855417635e-01;1.6905962041546649e-01;1.4546166994598861e-06;2.7860489685220479e-09;1.2622203338907707e-04;1.7654860000000001e+00;3.6818270000000002e+00;5.5180460000000000e+00;7.3176909999999999e+00;9.0816219999999994e+00;1.0809293000000000e+01;1.2501486000000000e+01;1.4159875000000000e+01;1.5785254000000000e+01;1.7377935999999998e+01;1.8938526000000000e+01;2.0467845000000001e+01;2.1966573000000000e+01;2.3435307000000002e+01;2.4874717000000000e+01;2.6285477000000000e+01;2.7668181000000001e+01;2.9023382000000002e+01;3.0351658000000000e+01;3.1262519999999999e+01;3.2164189000000000e+01;3.3054901999999998e+01;3.3934311000000001e+01;3.4803395999999999e+01;3.5662478000000000e+01;3.5774104000000001e+01;1.1777462000000000e+01;1.3269702000000001e+01;1.4388431000000001e+01;1.6446403000000000e+01;1.8453882000000000e+01;2.0410878000000000e+01;2.2318382000000000e+01;2.4178398000000001e+01;2.5992388999999999e+01;2.7761244000000001e+01;2.9486052000000001e+01;2.9784161000000001e+01;3.0639586999999999e+01;3.1440458000000000e+01;1.7315684000000001e+01;1.8219692999999999e+01;1.9139344000000001e+01;2.0048887000000001e+01;2.0948307000000000e+01;2.1837907999999999e+01;2.2717835000000001e+01;2.3588080000000001e+01;2.4448705000000000e+01;2.5299856999999999e+01;2.6141648000000000e+01;2.6974146000000001e+01;2.7797436000000001e+01;2.8611626999999999e+01;2.9416820999999999e+01;3.0213101000000002e+01;3.1000556000000000e+01;3.1779283000000000e+01;3.2549376000000002e+01;3.3310924999999997e+01;3.4064019999999999e+01;3.4808751999999998e+01;3.5545209000000000e+01;3.6273482000000001e+01;3.6993656999999999e+01;3.7705823000000002e+01;3.8410066000000000e+01;3.9106473000000001e+01;3.9795127999999998e+01;4.0476117000000002e+01;4.1149524000000000e+01;4.1815430999999997e+01;4.2473920999999997e+01;4.3125076000000000e+01;4.3183480000000003e+01
1.0219303679336004e+02;2.2602467786160294e-02;3.2836905748252387e-01;1.9229001033512319e-01;4.6205485846625476e-06;6.1516464220908038e-09;5.1950352491570849e-04;4.2448129999999997e+00;8.9979689999999994e+00;1.3638757999999999e+01;1.7991652999999999e+01;2.2117892999999999e+01;2.6097850999999999e+01;2.9905401999999999e+01;3.3513573999999998e+01;3.6675763000000003e+01;3.9734085999999998e+01;4.2667392000000000e+01;4.5484329000000002e+01;4.8202215000000002e+01;5.0815443999999999e+01;5.3318232999999999e+01;5.5715007999999997e+01;5.8012385999999999e+01;6.0212012999999999e+01;6.2109068999999998e+01;6.3951486000000003e+01;6.5717185000000001e+01;6.7396591000000001e+01;6.9004919999999998e+01;7.0550392000000002e+01;7.2030011999999999e+01;7.2197466000000006e+01;1.6145357000000001e+01;2.0237549000000001e+01;2.3213799999999999e+01;2.7647677999999999e+01;3.1872211000000000e+01;3.5574345999999998e+01;3.9112533999999997e+01;4.2474566000000003e+01;4.5668456999999997e+01;4.8713565000000003e+01;5.1612214000000002e+01;5.2076534000000002e+01;5.4428713000000002e+01;5.6566764999999997e+01;3.4164588000000002e+01;3.7021369999999997e+01;3.9810536999999997e+01;4.2511268999999999e+01;4.5113038000000003e+01;4.7618577000000002e+01;5.0034801999999999e+01;5.2362910999999997e+01;5.4601723999999997e+01;5.6753033000000002e+01;5.8820155000000000e+01;6.0805273999999997e+01;6.2292738999999997e+01;6.3716343000000002e+01;6.5087435999999997e+01;6.6406850000000006e+01;6.7680453000000000e+01;6.8910160000000005e+01;7.0095600000000005e+01;7.1237392999999997e+01;7.2337745999999996e+01;7.3398688000000007e+01;7.4421312000000000e+01;7.5406549999999996e+01;7.6355756999999997e+01;7.7270408000000003e+01;7.8151741000000001e+01;7.9000864000000007e+01;7.9818920000000006e+01;8.0607089999999999e+01;8.1366496999999995e+01;8.2098177000000007e+01;8.2803133000000003e+01;8.3482369000000006e+01;8.3540206999999995e+01
1.0717782336397910e+02;2.4028822338259329e-02;2.5383842170700721e-01;2.2993652161585967e-02;4.2539725583178873e-06;4.1158517970773833e-09;7.5139094282419101e-04;3.9559609999999998e+00;8.5114479999999997e+00;1.3012505000000001e+01;1.7205435999999999e+01;2.1181515000000001e+01;2.5059214000000001e+01;2.8761572000000001e+01;3.2289647000000002e+01;3.5008347999999998e+01;3.7652022000000002e+01;4.0210844000000002e+01;4.2683539000000003e+01;4.5071063000000002e+01;4.7375802999999998e+01;4.9600251000000000e+01;5.1746403999999998e+01;5.3816094000000000e+01;5.5811604000000003e+01;5.7735264999999998e+01;5.9589086000000002e+01;6.1375248999999997e+01;6.2192588999999998e+01;6.2959040000000002e+01;6.3709702999999998e+01;6.4446306000000007e+01;6.4542512000000002e+01;1.4424671999999999e+01;1.8302519000000000e+01;2.1181314000000000e+01;2.5493983000000000e+01;2.9627443000000000e+01;3.3516123000000000e+01;3.6898598000000000e+01;4.0156714999999998e+01;4.3268948000000002e+01;4.6246927999999997e+01;4.9111680000000000e+01;4.9574694999999998e+01;5.1064652000000002e+01;5.2439247000000002e+01;3.0791480000000000e+01;3.2847808000000001e+01;3.4844746999999998e+01;3.6786132000000002e+01;3.8673374000000003e+01;4.0508248000000002e+01;4.2292771000000002e+01;4.4028143000000000e+01;4.5715536000000000e+01;4.7356386999999998e+01;4.8952140000000000e+01;5.0504038000000001e+01;5.2013257000000003e+01;5.3481019000000003e+01;5.4908529000000001e+01;5.6296917999999998e+01;5.7647272000000001e+01;5.8960664000000001e+01;6.0238146000000000e+01;6.0852206000000002e+01;6.1429093999999999e+01;6.1997132999999998e+01;6.2557509000000003e+01;6.3111229000000002e+01;6.3657783999999999e+01;6.4196789999999993e+01;6.4728432999999995e+01;6.5253173000000004e+01;6.5771167000000005e+01;6.6282321999999994e+01;6.6786641000000003e+01;6.7284295999999998e+01;6.7775462000000005e+01;6.8260210000000001e+01;6.8304485999999997e+01
